# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
11

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Left Boom,0,KNGGVAOOGF,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.500000000000000000e+01, 2.850000000000000000e+02, 2.500000000000000000e+01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,17
# x,y,z,u,w
8.750000000000001421e+01, 0.000000000000000000e+00, -4.500000000000000000e+01, 2.600000000000000089e+00, 1.000000000000000000e+00
8.750000000000001421e+01, -2.530093337426629319e+01, -3.989197779142210010e+01, 2.600000000000000089e+00, 1.250000000000000000e+00
8.750000000000001421e+01, -4.596194077712559078e+01, -2.596194077712559078e+01, 2.600000000000000089e+00, 1.500000000000000000e+00
8.750000000000001421e+01, -5.989197779142209299e+01, -5.300933374266290521e+00, 2.600000000000000089e+00, 1.750000000000000000e+00
8.750000000000001421e+01, -6.500000000000000000e+01, 2.000000000000000000e+01, 2.600000000000000089e+00, 2.000000000000000000e+00
8.750000000000001421e+01, -5.989197779142209299e+01, 4.530093337426629319e+01, 2.600000000000000089e+00, 2.250000000000000000e+00
8.750000000000001421e+01, -4.596194077712559078e+01, 6.596194077712559078e+01, 2.600000000000000089e+00, 2.500000000000000000e+00
8.750000000000001421e+01, -2.530093337426629319e+01, 7.989197779142209299e+01, 2.600000000000000089e+00, 2.750000000000000000e+00
8.750000000000002842e+01, 0.000000000000000000e+00, 8.500000000000000000e+01, 2.600000000000000089e+00, 3.000000000000000000e+00
8.750000000000001421e+01, 2.530093337426629319e+01, 7.989197779142209299e+01, 2.600000000000000089e+00, 3.250000000000000000e+00
8.750000000000001421e+01, 4.596194077712559078e+01, 6.596194077712559078e+01, 2.600000000000000089e+00, 3.500000000000000000e+00
8.750000000000001421e+01, 5.989197779142209299e+01, 4.530093337426629319e+01, 2.600000000000000089e+00, 3.750000000000000000e+00
8.750000000000001421e+01, 6.500000000000000000e+01, 2.000000000000000000e+01, 2.600000000000000089e+00, 4.000000000000000000e+00
1.249999999999999858e+02, 6.500000000000000000e+01, 2.000000000000000000e+01, 2.799999999999999822e+00, 0.000000000000000000e+00
1.249999999999999716e+02, 5.989197779142210010e+01, -5.300933374266290521e+00, 2.799999999999999822e+00, 2.500000000000000000e-01
1.249999999999999858e+02, 4.596194077712559078e+01, -2.596194077712559078e+01, 2.799999999999999822e+00, 5.000000000000000000e-01
1.249999999999999858e+02, 2.530093337426629319e+01, -3.989197779142210010e+01, 2.799999999999999822e+00, 7.500000000000000000e-01
1.249999999999999858e+02, 0.000000000000000000e+00, -4.500000000000000000e+01, 2.799999999999999822e+00, 1.000000000000000000e+00
1.249999999999999858e+02, -2.530093337426629319e+01, -3.989197779142210010e+01, 2.799999999999999822e+00, 1.250000000000000000e+00
1.249999999999999858e+02, -4.596194077712559078e+01, -2.596194077712559078e+01, 2.799999999999999822e+00, 1.500000000000000000e+00
1.249999999999999716e+02, -5.989197779142210010e+01, -5.300933374266290521e+00, 2.799999999999999822e+00, 1.750000000000000000e+00
1.249999999999999858e+02, -6.500000000000000000e+01, 2.000000000000000000e+01, 2.799999999999999822e+00, 2.000000000000000000e+00
1.249999999999999858e+02, -5.989197779142210010e+01, 4.530093337426629319e+01, 2.799999999999999822e+00, 2.250000000000000000e+00
1.249999999999999858e+02, -4.596194077712559078e+01, 6.596194077712559078e+01, 2.799999999999999822e+00, 2.500000000000000000e+00
1.249999999999999858e+02, -2.530093337426629319e+01, 7.989197779142209299e+01, 2.799999999999999822e+00, 2.750000000000000000e+00
1.249999999999999858e+02, 0.000000000000000000e+00, 8.500000000000000000e+01, 2.799999999999999822e+00, 3.000000000000000000e+00
1.249999999999999858e+02, 2.530093337426629319e+01, 7.989197779142209299e+01, 2.799999999999999822e+00, 3.250000000000000000e+00
1.249999999999999858e+02, 4.596194077712559078e+01, 6.596194077712559078e+01, 2.799999999999999822e+00, 3.500000000000000000e+00
1.249999999999999858e+02, 5.989197779142210010e+01, 4.530093337426629319e+01, 2.799999999999999822e+00, 3.750000000000000000e+00
1.249999999999999858e+02, 6.500000000000000000e+01, 2.000000000000000000e+01, 2.799999999999999822e+00, 4.000000000000000000e+00
1.625000000000000000e+02, 6.500000000000000000e+01, 2.000000000000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.625000000000000000e+02, 5.989197779142210010e+01, -5.300933374266290521e+00, 3.000000000000000000e+00, 2.500000000000000000e-01
1.625000000000000000e+02, 4.596194077712559078e+01, -2.596194077712559078e+01, 3.000000000000000000e+00, 5.000000000000000000e-01
1.625000000000000000e+02, 2.530093337426629319e+01, -3.989197779142210010e+01, 3.000000000000000000e+00, 7.500000000000000000e-01
1.625000000000000000e+02, 0.000000000000000000e+00, -4.500000000000000000e+01, 3.000000000000000000e+00, 1.000000000000000000e+00
1.625000000000000000e+02, -2.530093337426629319e+01, -3.989197779142210010e+01, 3.000000000000000000e+00, 1.250000000000000000e+00
1.625000000000000000e+02, -4.596194077712559078e+01, -2.596194077712559078e+01, 3.000000000000000000e+00, 1.500000000000000000e+00
1.625000000000000000e+02, -5.989197779142210010e+01, -5.300933374266290521e+00, 3.000000000000000000e+00, 1.750000000000000000e+00
1.625000000000000000e+02, -6.500000000000000000e+01, 2.000000000000000000e+01, 3.000000000000000000e+00, 2.000000000000000000e+00
1.625000000000000000e+02, -5.989197779142210010e+01, 4.530093337426629319e+01, 3.000000000000000000e+00, 2.250000000000000000e+00
1.625000000000000000e+02, -4.596194077712559078e+01, 6.596194077712559078e+01, 3.000000000000000000e+00, 2.500000000000000000e+00
1.624999999999999432e+02, -2.530093337426629319e+01, 7.989197779142209299e+01, 3.000000000000000000e+00, 2.750000000000000000e+00
1.624999999999998863e+02, 0.000000000000000000e+00, 8.500000000000000000e+01, 3.000000000000000000e+00, 3.000000000000000000e+00
1.624999999999999432e+02, 2.530093337426629319e+01, 7.989197779142209299e+01, 3.000000000000000000e+00, 3.250000000000000000e+00
1.625000000000000000e+02, 4.596194077712559078e+01, 6.596194077712559078e+01, 3.000000000000000000e+00, 3.500000000000000000e+00
1.625000000000000000e+02, 5.989197779142210010e+01, 4.530093337426629319e+01, 3.000000000000000000e+00, 3.750000000000000000e+00
1.625000000000000000e+02, 6.500000000000000000e+01, 2.000000000000000000e+01, 3.000000000000000000e+00, 4.000000000000000000e+00
2.026322411012663451e+02, 6.160775889873369238e+01, 2.000000000000000000e+01, 3.200000000000000178e+00, 0.000000000000000000e+00
2.026322411012663451e+02, 5.674155421948796629e+01, -3.906235273971371935e+00, 3.200000000000000178e+00, 2.500000000000000000e-01
2.026322411012663451e+02, 4.349723317918393661e+01, -2.349723317918394017e+01, 3.200000000000000178e+00, 5.000000000000000000e-01
2.026322411012663451e+02, 2.390623527397137238e+01, -3.674155421948796629e+01, 3.200000000000000178e+00, 7.500000000000000000e-01
2.026322411012663451e+02, -2.273736754432324093e-16, -4.160775889873369238e+01, 3.200000000000000178e+00, 1.000000000000000000e+00
2.026322411012663451e+02, -2.390623527397137593e+01, -3.674155421948796629e+01, 3.200000000000000178e+00, 1.250000000000000000e+00
2.026322411012663451e+02, -4.349723317918393661e+01, -2.349723317918394372e+01, 3.200000000000000178e+00, 1.500000000000000000e+00
2.026322411012663451e+02, -5.674155421948796629e+01, -3.906235273971373267e+00, 3.200000000000000178e+00, 1.750000000000000000e+00
2.026322411012663451e+02, -6.160775889873369238e+01, 2.000000000000000000e+01, 3.200000000000000178e+00, 2.000000000000000000e+00
2.026322411012663451e+02, -5.674155421948796629e+01, 4.390623527397136883e+01, 3.200000000000000178e+00, 2.250000000000000000e+00
2.026322411012663451e+02, -4.349723317918393661e+01, 6.349723317918393661e+01, 3.200000000000000178e+00, 2.500000000000000000e+00
2.026322411012662883e+02, -2.390623527397137593e+01, 7.674155421948795208e+01, 3.200000000000000178e+00, 2.750000000000000000e+00
2.026322411012662315e+02, -6.252776074688891134e-16, 8.160775889873369238e+01, 3.200000000000000178e+00, 3.000000000000000000e+00
2.026322411012662883e+02, 2.390623527397137238e+01, 7.674155421948795208e+01, 3.200000000000000178e+00, 3.250000000000000000e+00
2.026322411012663451e+02, 4.349723317918393661e+01, 6.349723317918393661e+01, 3.200000000000000178e+00, 3.500000000000000000e+00
2.026322411012663451e+02, 5.674155421948795919e+01, 4.390623527397136883e+01, 3.200000000000000178e+00, 3.750000000000000000e+00
2.026322411012663451e+02, 6.160775889873369238e+01, 2.000000000000000000e+01, 3.200000000000000178e+00, 4.000000000000000000e+00
2.453967233037988933e+02, 5.222327669620109702e+01, 2.000000000000000000e+01, 3.399999999999999911e+00, 0.000000000000000000e+00
2.453967233037988933e+02, 4.804502796396282349e+01, -1.048017384108941297e-01, 3.399999999999999911e+00, 2.500000000000000000e-01
2.453967233037988933e+02, 3.672934035221563676e+01, -1.672934035221563320e+01, 3.399999999999999911e+00, 5.000000000000000000e-01
2.453967233037988933e+02, 2.010480173841089879e+01, -2.804502796396282704e+01, 3.399999999999999911e+00, 7.500000000000000000e-01
2.453967233037988933e+02, -6.821210263296958968e-16, -3.222327669620108992e+01, 3.399999999999999911e+00, 1.000000000000000000e+00
2.453967233037988933e+02, -2.010480173841089879e+01, -2.804502796396282704e+01, 3.399999999999999911e+00, 1.250000000000000000e+00
2.453967233037988933e+02, -3.672934035221563676e+01, -1.672934035221563320e+01, 3.399999999999999911e+00, 1.500000000000000000e+00
2.453967233037988933e+02, -4.804502796396282349e+01, -1.048017384108956840e-01, 3.399999999999999911e+00, 1.750000000000000000e+00
2.453967233037988933e+02, -5.222327669620109702e+01, 2.000000000000000000e+01, 3.399999999999999911e+00, 2.000000000000000000e+00
2.453967233037988933e+02, -4.804502796396282349e+01, 4.010480173841089879e+01, 3.399999999999999911e+00, 2.250000000000000000e+00
2.453967233037988933e+02, -3.672934035221563676e+01, 5.672934035221563676e+01, 3.399999999999999911e+00, 2.500000000000000000e+00
2.453967233037988649e+02, -2.010480173841089879e+01, 6.804502796396283770e+01, 3.399999999999999911e+00, 2.750000000000000000e+00
2.453967233037988080e+02, -1.875832822406663790e-15, 7.222327669620109702e+01, 3.399999999999999911e+00, 3.000000000000000000e+00
2.453967233037988649e+02, 2.010480173841089879e+01, 6.804502796396283770e+01, 3.399999999999999911e+00, 3.250000000000000000e+00
2.453967233037988933e+02, 3.672934035221563676e+01, 5.672934035221563676e+01, 3.399999999999999911e+00, 3.500000000000000000e+00
2.453967233037988933e+02, 4.804502796396282349e+01, 4.010480173841089879e+01, 3.399999999999999911e+00, 3.750000000000000000e+00
2.453967233037988933e+02, 5.222327669620109702e+01, 2.000000000000000000e+01, 3.399999999999999911e+00, 4.000000000000000000e+00
2.868450849556983826e+02, 3.803491504430161996e+01, 2.000000000000000000e+01, 3.600000000000000089e+00, 0.000000000000000000e+00
2.868450849556983826e+02, 3.493451571526253474e+01, 5.529376084428765381e+00, 3.600000000000000089e+00, 2.500000000000000000e-01
2.868450849556983826e+02, 2.659760724650557506e+01, -6.597607246505573286e+00, 3.600000000000000089e+00, 5.000000000000000000e-01
2.868450849556983826e+02, 1.447062391557123817e+01, -1.493451571526252764e+01, 3.600000000000000089e+00, 7.500000000000000000e-01
2.868450849556983826e+02, -1.023181539494544388e-15, -1.803491504430161996e+01, 3.600000000000000089e+00, 1.000000000000000000e+00
2.868450849556983826e+02, -1.447062391557123817e+01, -1.493451571526252764e+01, 3.600000000000000089e+00, 1.250000000000000000e+00
2.868450849556983826e+02, -2.659760724650557506e+01, -6.597607246505575063e+00, 3.600000000000000089e+00, 1.500000000000000000e+00
2.868450849556983826e+02, -3.493451571526253474e+01, 5.529376084428762717e+00, 3.600000000000000089e+00, 1.750000000000000000e+00
2.868450849556983826e+02, -3.803491504430161996e+01, 2.000000000000000000e+01, 3.600000000000000089e+00, 2.000000000000000000e+00
2.868450849556983826e+02, -3.493451571526253474e+01, 3.447062391557123817e+01, 3.600000000000000089e+00, 2.250000000000000000e+00
2.868450849556983826e+02, -2.659760724650557506e+01, 4.659760724650557506e+01, 3.600000000000000089e+00, 2.500000000000000000e+00
2.868450849556983258e+02, -1.447062391557123995e+01, 5.493451571526252764e+01, 3.600000000000000089e+00, 2.750000000000000000e+00
2.868450849556983258e+02, -2.813749233609996869e-15, 5.803491504430162706e+01, 3.600000000000000089e+00, 3.000000000000000000e+00
2.868450849556983258e+02, 1.447062391557123640e+01, 5.493451571526252764e+01, 3.600000000000000089e+00, 3.250000000000000000e+00
2.868450849556983826e+02, 2.659760724650557506e+01, 4.659760724650557506e+01, 3.600000000000000089e+00, 3.500000000000000000e+00
2.868450849556983826e+02, 3.493451571526253474e+01, 3.447062391557123817e+01, 3.600000000000000089e+00, 3.750000000000000000e+00
2.868450849556983826e+02, 3.803491504430161996e+01, 2.000000000000000000e+01, 3.600000000000000089e+00, 4.000000000000000000e+00
3.230289644050652100e+02, 2.023103559493480219e+01, 2.000000000000000000e+01, 3.799999999999999822e+00, 0.000000000000000000e+00
3.230289644050652100e+02, 1.854213416380299151e+01, 1.242230704656118689e+01, 3.799999999999999822e+00, 2.500000000000000000e-01
3.230289644050652100e+02, 1.404137881233873486e+01, 5.958621187661263363e+00, 3.799999999999999822e+00, 5.000000000000000000e-01
3.230289644050652100e+02, 7.577692953438816659e+00, 1.457865836197014708e+00, 3.799999999999999822e+00, 7.500000000000000000e-01
3.230289644050652100e+02, -9.094947017729286513e-16, -2.310355949347941973e-01, 3.799999999999999822e+00, 1.000000000000000000e+00
3.230289644050652100e+02, -7.577692953438818435e+00, 1.457865836197014708e+00, 3.799999999999999822e+00, 1.250000000000000000e+00
3.230289644050652100e+02, -1.404137881233873486e+01, 5.958621187661263363e+00, 3.799999999999999822e+00, 1.500000000000000000e+00
3.230289644050652100e+02, -1.854213416380299151e+01, 1.242230704656118156e+01, 3.799999999999999822e+00, 1.750000000000000000e+00
3.230289644050652100e+02, -2.023103559493480219e+01, 2.000000000000000000e+01, 3.799999999999999822e+00, 2.000000000000000000e+00
3.230289644050652100e+02, -1.854213416380299151e+01, 2.757769295343882021e+01, 3.799999999999999822e+00, 2.250000000000000000e+00
3.230289644050652100e+02, -1.404137881233873486e+01, 3.404137881233873486e+01, 3.799999999999999822e+00, 2.500000000000000000e+00
3.230289644050652100e+02, -7.577692953438818435e+00, 3.854213416380298440e+01, 3.799999999999999822e+00, 2.750000000000000000e+00
3.230289644050652100e+02, -2.501110429875553692e-15, 4.023103559493480219e+01, 3.799999999999999822e+00, 3.000000000000000000e+00
3.230289644050652100e+02, 7.577692953438814882e+00, 3.854213416380298440e+01, 3.799999999999999822e+00, 3.250000000000000000e+00
3.230289644050652100e+02, 1.404137881233873486e+01, 3.404137881233873486e+01, 3.799999999999999822e+00, 3.500000000000000000e+00
3.230289644050652100e+02, 1.854213416380298440e+01, 2.757769295343882021e+01, 3.799999999999999822e+00, 3.750000000000000000e+00
3.230289644050652100e+02, 2.023103559493480219e+01, 2.000000000000000000e+01, 3.799999999999999822e+00, 4.000000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 2.500000000000000000e-01
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 5.000000000000000000e-01
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 7.500000000000000000e-01
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 1.000000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 1.250000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 1.500000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 1.750000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 2.000000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 2.250000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 2.500000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 2.750000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 3.000000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 3.250000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 3.500000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 3.750000000000000000e+00
3.500000000000000000e+02, 0.000000000000000000e+00, 2.000000000000000000e+01, 4.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,20,16
# nx,ny,nz,area
-5.907364709365097166e-01, 7.875412165674700038e-01, -1.755256508687767503e-01, 1.297571619587575071e+02
-5.868246042354339220e-01, 6.644922476700688696e-01, -4.626952956863796262e-01, 1.311770769231191309e+02
-5.868246042354338110e-01, 4.626952956863800703e-01, -6.644922476700685365e-01, 1.311770769231192730e+02
-5.907364709365097166e-01, 1.755256508687761674e-01, -7.875412165674702258e-01, 1.297571619587575356e+02
-5.907364709365097166e-01, -1.755256508687761674e-01, -7.875412165674701148e-01, 1.297571619587575071e+02
-5.868246042354339220e-01, -4.626952956863796818e-01, -6.644922476700688696e-01, 1.311770769231191309e+02
-5.868246042354339220e-01, -6.644922476700689806e-01, -4.626952956863794042e-01, 1.311770769231191309e+02
-5.907364709365097166e-01, -7.875412165674701148e-01, -1.755256508687763894e-01, 1.297571619587575071e+02
-5.907364709365096056e-01, -7.875412165674700038e-01, 1.755256508687762784e-01, 1.297571619587575924e+02
-5.868246042354340331e-01, -6.644922476700689806e-01, 4.626952956863790156e-01, 1.311770769231192162e+02
-5.868246042354340331e-01, -4.626952956863789046e-01, 6.644922476700692027e-01, 1.311770769231190457e+02
-5.907364709365097166e-01, -1.755256508687763894e-01, 7.875412165674701148e-01, 1.297571619587575356e+02
-5.907364709365097166e-01, 1.755256508687763062e-01, 7.875412165674701148e-01, 1.297571619587575924e+02
-5.868246042354339220e-01, 4.626952956863788491e-01, 6.644922476700694247e-01, 1.311770769231190741e+02
-5.868246042354340331e-01, 6.644922476700689806e-01, 4.626952956863790156e-01, 1.311770769231192446e+02
-5.907364709365097166e-01, 7.875412165674700038e-01, 1.755256508687766392e-01, 1.297571619587575924e+02
-4.335511376210854362e-01, 8.811316737698505763e-01, -1.887866111433865457e-01, 4.531424559601648525e+02
-4.336390226085334310e-01, 7.425444200891635482e-01, -5.104752513742107922e-01, 4.537241510068599837e+02
-4.336390226085334865e-01, 5.104752513742111253e-01, -7.425444200891633262e-01, 4.537241409621840944e+02
-4.335511376210855472e-01, 1.887866111433862959e-01, -8.811316737698505763e-01, 4.531424335078856984e+02
-4.335511376210855472e-01, -1.887866111433862959e-01, -8.811316737698505763e-01, 4.531424559601649662e+02
-4.336390226085335420e-01, -5.104752513742109032e-01, -7.425444200891635482e-01, 4.537241510068602111e+02
-4.336390226085333754e-01, -7.425444200891636592e-01, -5.104752513742105702e-01, 4.537241409621839239e+02
-4.335511376210855472e-01, -8.811316737698505763e-01, -1.887866111433865179e-01, 4.531424335078856416e+02
-4.335511376210854917e-01, -8.811316737698505763e-01, 1.887866111433865457e-01, 4.531424559601649094e+02
-4.336390226085333199e-01, -7.425444200891635482e-01, 5.104752513742105702e-01, 4.537241510068600974e+02
-4.336390226085334310e-01, -5.104752513742110143e-01, 7.425444200891635482e-01, 4.537241409621838102e+02
-4.335511376210855472e-01, -1.887866111433865179e-01, 8.811316737698505763e-01, 4.531424335078856416e+02
-4.335511376210855472e-01, 1.887866111433869065e-01, 8.811316737698505763e-01, 4.531424559601650230e+02
-4.336390226085332644e-01, 5.104752513742105702e-01, 7.425444200891636592e-01, 4.537241510068599837e+02
-4.336390226085333199e-01, 7.425444200891635482e-01, 5.104752513742107922e-01, 4.537241409621839239e+02
-4.335511376210854362e-01, 8.811316737698505763e-01, 1.887866111433865457e-01, 4.531424335078856984e+02
-3.196521516404306484e-01, 9.277125153236387423e-01, -1.928003912431986711e-01, 7.725438691867971102e+02
-3.215779814470424713e-01, 7.827617858888838986e-01, -5.327960101206565824e-01, 7.620459693406401129e+02
-3.215779814470424158e-01, 5.327960101206565824e-01, -7.827617858888838986e-01, 7.620459657056558171e+02
-3.196521516404305929e-01, 1.928003912431986711e-01, -9.277125153236387423e-01, 7.725438617056252042e+02
-3.196521516404305929e-01, -1.928003912431986155e-01, -9.277125153236387423e-01, 7.725438691867973375e+02
-3.215779814470423048e-01, -5.327960101206565824e-01, -7.827617858888838986e-01, 7.620459693406401129e+02
-3.215779814470423048e-01, -7.827617858888838986e-01, -5.327960101206564714e-01, 7.620459657056555898e+02
-3.196521516404306484e-01, -9.277125153236387423e-01, -1.928003912431986711e-01, 7.725438617056250905e+02
-3.196521516404306484e-01, -9.277125153236387423e-01, 1.928003912431986711e-01, 7.725438691867971102e+02
-3.215779814470423603e-01, -7.827617858888838986e-01, 5.327960101206564714e-01, 7.620459693406402266e+02
-3.215779814470424713e-01, -5.327960101206570265e-01, 7.827617858888835656e-01, 7.620459657056558171e+02
-3.196521516404308150e-01, -1.928003912431980049e-01, 9.277125153236387423e-01, 7.725438617056249768e+02
-3.196521516404309815e-01, 1.928003912431979494e-01, 9.277125153236387423e-01, 7.725438691867973375e+02
-3.215779814470425269e-01, 5.327960101206569155e-01, 7.827617858888836766e-01, 7.620459693406404540e+02
-3.215779814470424158e-01, 7.827617858888838986e-01, 5.327960101206564714e-01, 7.620459657056555898e+02
-3.196521516404306484e-01, 9.277125153236387423e-01, 1.928003912431986711e-01, 7.725438617056249768e+02
-2.120672368373073269e-01, 9.576174023839358895e-01, -1.949266470024880182e-01, 9.828834917888550535e+02
-2.146248954095716921e-01, 8.091427751357624931e-01, -5.470138240630006976e-01, 9.578197260483963191e+02
-2.146248954095717199e-01, 5.470138240630010307e-01, -8.091427751357622711e-01, 9.578197277305607713e+02
-2.120672368373075212e-01, 1.949266470024876852e-01, -9.576174023839358895e-01, 9.828834954531509993e+02
-2.120672368373074934e-01, -1.949266470024876852e-01, -9.576174023839358895e-01, 9.828834917888552809e+02
-2.146248954095716643e-01, -5.470138240630010307e-01, -8.091427751357622711e-01, 9.578197260483962054e+02
-2.146248954095716366e-01, -8.091427751357622711e-01, -5.470138240630009197e-01, 9.578197277305609987e+02
-2.120672368373074657e-01, -9.576174023839358895e-01, -1.949266470024877129e-01, 9.828834954531507719e+02
-2.120672368373074657e-01, -9.576174023839358895e-01, 1.949266470024877129e-01, 9.828834917888550535e+02
-2.146248954095716643e-01, -8.091427751357622711e-01, 5.470138240630008086e-01, 9.578197260483966602e+02
-2.146248954095716921e-01, -5.470138240630006976e-01, 8.091427751357623821e-01, 9.578197277305607713e+02
-2.120672368373070493e-01, -1.949266470024879627e-01, 9.576174023839358895e-01, 9.828834954531507719e+02
-2.120672368373070493e-01, 1.949266470024879627e-01, 9.576174023839358895e-01, 9.828834917888550535e+02
-2.146248954095716921e-01, 5.470138240630006976e-01, 8.091427751357623821e-01, 9.578197260483964328e+02
-2.146248954095716643e-01, 8.091427751357623821e-01, 5.470138240630005866e-01, 9.578197277305609987e+02
-2.120672368373073269e-01, 9.576174023839358895e-01, 1.949266470024880182e-01, 9.828834954531507719e+02
-8.353300459558171687e-02, 9.767967910103159124e-01, -1.972061515652685504e-01, 1.010970485916964662e+03
-8.494623834659026373e-02, 8.261520388660048564e-01, -5.570071321521004037e-01, 9.780389844748210635e+02
-8.494623834659024986e-02, 5.570071321521004037e-01, -8.261520388660048564e-01, 9.780389847975307021e+02
-8.353300459558152258e-02, 1.972061515652685504e-01, -9.767967910103160234e-01, 1.010970486580082706e+03
-8.353300459558152258e-02, -1.972061515652685504e-01, -9.767967910103160234e-01, 1.010970485916964890e+03
-8.494623834659024986e-02, -5.570071321521004037e-01, -8.261520388660048564e-01, 9.780389844748208361e+02
-8.494623834659026373e-02, -8.261520388660048564e-01, -5.570071321521004037e-01, 9.780389847975310431e+02
-8.353300459558153646e-02, -9.767967910103159124e-01, -1.972061515652685504e-01, 1.010970486580082706e+03
-8.353300459558156421e-02, -9.767967910103160234e-01, 1.972061515652685504e-01, 1.010970485916964662e+03
-8.494623834659022210e-02, -8.261520388660048564e-01, 5.570071321521004037e-01, 9.780389844748211772e+02
-8.494623834659015271e-02, -5.570071321521002927e-01, 8.261520388660049674e-01, 9.780389847975305884e+02
-8.353300459558152258e-02, -1.972061515652687724e-01, 9.767967910103158014e-01, 1.010970486580082820e+03
-8.353300459558152258e-02, 1.972061515652687724e-01, 9.767967910103158014e-01, 1.010970485916965004e+03
-8.494623834659015271e-02, 5.570071321521002927e-01, 8.261520388660049674e-01, 9.780389844748207224e+02
-8.494623834659022210e-02, 8.261520388660048564e-01, 5.570071321521004037e-01, 9.780389847975309294e+02
-8.353300459558174462e-02, 9.767967910103160234e-01, 1.972061515652685504e-01, 1.010970486580082706e+03
0.000000000000000000e+00, 9.802226583227365841e-01, -1.978978021876635351e-01, 9.679280452039909051e+02
0.000000000000000000e+00, 8.291489678608011671e-01, -5.590277176449913732e-01, 9.344373660696595607e+02
0.000000000000000000e+00, 5.590277176449914842e-01, -8.291489678608010561e-01, 9.344373660696594470e+02
0.000000000000000000e+00, 1.978978021876635074e-01, -9.802226583227365841e-01, 9.679280452039910188e+02
0.000000000000000000e+00, -1.978978021876635074e-01, -9.802226583227365841e-01, 9.679280452039910188e+02
0.000000000000000000e+00, -5.590277176449914842e-01, -8.291489678608010561e-01, 9.344373660696594470e+02
0.000000000000000000e+00, -8.291489678608011671e-01, -5.590277176449913732e-01, 9.344373660696595607e+02
0.000000000000000000e+00, -9.802226583227365841e-01, -1.978978021876635351e-01, 9.679280452039909051e+02
0.000000000000000000e+00, -9.802226583227365841e-01, 1.978978021876635074e-01, 9.679280452039910188e+02
0.000000000000000000e+00, -8.291489678608010561e-01, 5.590277176449914842e-01, 9.344373660696594470e+02
0.000000000000000000e+00, -5.590277176449911511e-01, 8.291489678608011671e-01, 9.344373660696593333e+02
0.000000000000000000e+00, -1.978978021876638127e-01, 9.802226583227365841e-01, 9.679280452039910188e+02
-0.000000000000000000e+00, 1.978978021876638127e-01, 9.802226583227365841e-01, 9.679280452039910188e+02
-0.000000000000000000e+00, 5.590277176449911511e-01, 8.291489678608011671e-01, 9.344373660696593333e+02
-0.000000000000000000e+00, 8.291489678608010561e-01, 5.590277176449914842e-01, 9.344373660696594470e+02
-0.000000000000000000e+00, 9.802226583227365841e-01, 1.978978021876635074e-01, 9.679280452039910188e+02
1.857306904796466950e-16, 9.802226583227364731e-01, -1.978978021876638127e-01, 9.679280452039909051e+02
0.000000000000000000e+00, 8.291489678608011671e-01, -5.590277176449913732e-01, 9.344373660696594470e+02
