Time,Voltage,Current
 (s),(V),(A)
2627,3.68,2.25
2628,3.68,2.25
2629,3.68,2.25
2630,3.68,2.25
2631,3.68,2.25
2632,3.68,2.25
2633,3.68,2.25
2634,3.679,2.25
2635,3.68,2.25
2636,3.679,2.25
2637,3.679,2.25
2638,3.679,2.25
2639,3.679,2.25
2640,3.679,2.25
2641,3.679,2.25
2642,3.679,2.25
2643,3.679,2.25
2644,3.679,2.25
2645,3.679,2.25
2646,3.679,2.25
2647,3.679,2.25
2648,3.679,2.25
2649,3.679,2.25
2650,3.679,2.25
2651,3.679,2.25
2652,3.679,2.25
2653,3.679,2.25
2654,3.679,2.25
2655,3.679,2.25
2656,3.679,2.25
2657,3.679,2.25
2658,3.679,2.25
2659,3.679,2.25
2660,3.679,2.25
2661,3.679,2.25
2662,3.677,2.25
2663,3.679,2.25
2664,3.679,2.25
2665,3.679,2.25
2666,3.677,2.25
2667,3.677,2.25
2668,3.677,2.25
2669,3.677,2.25
2670,3.677,2.25
2671,3.677,2.25
2672,3.677,2.25
2673,3.677,2.25
2674,3.677,2.25
2675,3.677,2.25
2676,3.676,2.25
2677,3.677,2.25
2678,3.676,2.25
2679,3.676,2.25
2680,3.676,2.25
2681,3.676,2.25
2682,3.676,2.25
2683,3.676,2.25
2684,3.676,2.25
2685,3.675,2.25
2686,3.676,2.25
2687,3.676,2.25
2688,3.676,2.25
2689,3.675,2.25
2690,3.676,2.25
2691,3.675,2.25
2692,3.675,2.25
2693,3.675,2.25
2694,3.675,2.25
2695,3.675,2.25
2696,3.675,2.25
2697,3.675,2.25
2698,3.675,2.25
2699,3.674,2.25
2700,3.675,2.25
2701,3.675,2.25
2702,3.675,2.25
2703,3.675,2.25
2704,3.675,2.25
2705,3.674,2.25
2706,3.674,2.25
2707,3.674,2.25
2708,3.674,2.25
2709,3.674,2.25
2710,3.674,2.25
2711,3.674,2.25
2712,3.674,2.25
2713,3.674,2.25
2714,3.674,2.25
2715,3.674,2.25
2716,3.674,2.25
2717,3.674,2.25
2718,3.674,2.25
2719,3.672,2.25
2720,3.674,2.25
2721,3.672,2.25
2722,3.674,2.25
2723,3.674,2.25
2724,3.672,2.25
2725,3.672,2.25
2726,3.674,2.25
2727,3.674,2.25
2728,3.672,2.25
2729,3.674,2.25
2730,3.672,2.25
2731,3.672,2.25
2732,3.672,2.25
2733,3.672,2.25
2734,3.672,2.25
2735,3.672,2.25
2736,3.672,2.25
2737,3.672,2.25
2738,3.672,2.25
2739,3.672,2.25
2740,3.672,2.25
2741,3.672,2.25
2742,3.672,2.25
2743,3.671,2.25
2744,3.672,2.25
2745,3.671,2.25
2746,3.671,2.25
2747,3.671,2.25
2748,3.671,2.25
2749,3.671,2.25
2750,3.671,2.25
2751,3.671,2.25
2752,3.671,2.25
2753,3.671,2.25
2754,3.671,2.25
2755,3.671,2.25
2756,3.67,2.25
2757,3.671,2.25
2758,3.67,2.25
2759,3.671,2.25
2760,3.67,2.25
2761,3.67,2.25
2762,3.67,2.25
2763,3.67,2.25
2764,3.67,2.25
2765,3.67,2.25
2766,3.67,2.25
2767,3.67,2.25
2768,3.67,2.25
2769,3.67,2.25
2770,3.67,2.25
2771,3.67,2.25
2772,3.67,2.25
2773,3.67,2.25
2774,3.669,2.25
2775,3.669,2.25
2776,3.669,2.25
2777,3.67,2.25
2778,3.669,2.25
2779,3.669,2.25
2780,3.669,2.25
2781,3.669,2.25
2782,3.669,2.25
2783,3.669,2.25
2784,3.669,2.25
2785,3.669,2.25
2786,3.669,2.25
2787,3.669,2.25
2788,3.669,2.25
2789,3.669,2.25
2790,3.669,2.25
2791,3.669,2.25
2792,3.669,2.25
2793,3.667,2.25
2794,3.667,2.25
2795,3.667,2.25
2796,3.667,2.25
2797,3.667,2.25
2798,3.667,2.25
2799,3.667,2.25
2800,3.667,2.25
2801,3.667,2.25
2802,3.667,2.25
2803,3.666,2.25
2804,3.667,2.25
2805,3.667,2.25
2806,3.666,2.25
2807,3.666,2.25
2808,3.666,2.25
2809,3.666,2.25
2810,3.666,2.25
2811,3.666,2.25
2812,3.666,2.25
2813,3.666,2.25
2814,3.666,2.25
2815,3.666,2.25
2816,3.666,2.25
2817,3.666,2.25
2818,3.666,2.25
2819,3.666,2.25
2820,3.666,2.25
2821,3.666,2.25
2822,3.665,2.25
2823,3.666,2.25
2824,3.665,2.25
2825,3.665,2.25
2826,3.665,2.25
2827,3.665,2.25
2828,3.665,2.25
2829,3.665,2.25
2830,3.665,2.25
2831,3.665,2.25
2832,3.665,2.25
2833,3.665,2.25
2834,3.665,2.25
2835,3.665,2.25
2836,3.665,2.25
2837,3.664,2.25
2838,3.665,2.25
2839,3.664,2.25
2840,3.664,2.25
2841,3.664,2.25
2842,3.664,2.25
2843,3.664,2.25
2844,3.664,2.25
2845,3.664,2.25
2846,3.664,2.25
2847,3.664,2.25
2848,3.664,2.25
2849,3.664,2.25
2850,3.664,2.25
2851,3.664,2.25
2852,3.664,2.25
2853,3.664,2.25
2854,3.664,2.25
2855,3.664,2.25
2856,3.664,2.25
2857,3.664,2.25
2858,3.664,2.25
2859,3.664,2.25
2860,3.664,2.25
2861,3.662,2.25
2862,3.662,2.25
2863,3.662,2.25
2864,3.662,2.25
2865,3.662,2.25
2866,3.662,2.25
2867,3.662,2.25
2868,3.662,2.25
2869,3.662,2.25
2870,3.661,2.25
2871,3.661,2.25
2872,3.662,2.25
2873,3.661,2.25
2874,3.661,2.25
2875,3.661,2.25
2876,3.661,2.25
2877,3.661,2.25
2878,3.661,2.25
2879,3.661,2.25
2880,3.661,2.25
2881,3.661,2.25
2882,3.661,2.25
2883,3.661,2.25
2884,3.661,2.25
2885,3.661,2.25
2886,3.66,2.25
2887,3.66,2.25
2888,3.66,2.25
2889,3.66,2.25
2890,3.66,2.25
2891,3.66,2.25
2892,3.66,2.25
2893,3.66,2.25
2894,3.66,2.25
2895,3.659,2.25
2896,3.66,2.25
2897,3.66,2.25
2898,3.659,2.25
2899,3.659,2.25
2900,3.659,2.25
2901,3.659,2.25
2902,3.659,2.25
2903,3.659,2.25
2904,3.659,2.25
2905,3.659,2.25
2906,3.659,2.25
2907,3.659,2.25
2908,3.659,2.25
2909,3.659,2.25
2910,3.659,2.25
2911,3.659,2.25
2912,3.659,2.25
2913,3.659,2.25
2914,3.657,2.25
2915,3.657,2.25
2916,3.657,2.25
2917,3.657,2.25
2918,3.657,2.25
2919,3.657,2.25
2920,3.656,2.25
2921,3.656,2.25
2922,3.657,2.25
2923,3.656,2.25
2924,3.656,2.25
2925,3.656,2.25
2926,3.656,2.25
2927,3.656,2.25
2928,3.655,2.25
2929,3.656,2.25
2930,3.655,2.25
2931,3.655,2.25
2932,3.655,2.25
2933,3.655,2.25
2934,3.655,2.25
2935,3.655,2.25
2936,3.653,2.25
2937,3.653,2.25
2938,3.655,2.25
2939,3.653,2.25
2940,3.653,2.25
2941,3.653,2.25
2942,3.653,2.25
2943,3.653,2.25
2944,3.653,2.25
2945,3.653,2.25
2946,3.653,2.25
2947,3.653,2.25
2948,3.653,2.25
2949,3.652,2.25
2950,3.653,2.25
2951,3.653,2.25
2952,3.653,2.25
2953,3.652,2.25
2954,3.652,2.25
2955,3.652,2.25
2956,3.652,2.25
2957,3.652,2.25
2958,3.652,2.25
2959,3.652,2.25
2960,3.652,2.25
2961,3.652,2.25
2962,3.652,2.25
2963,3.651,2.25
2964,3.651,2.25
2965,3.651,2.25
2966,3.651,2.25
2967,3.651,2.25
2968,3.651,2.25
2969,3.651,2.25
2970,3.651,2.25
2971,3.651,2.25
2972,3.651,2.25
2973,3.651,2.25
2974,3.651,2.25
2975,3.65,2.25
2976,3.65,2.25
2977,3.65,2.25
2978,3.65,2.25
2979,3.65,2.25
2980,3.65,2.25
2981,3.648,2.25
2982,3.648,2.25
2983,3.648,2.25
2984,3.648,2.25
2985,3.648,2.25
2986,3.648,2.25
2987,3.648,2.25
2988,3.648,2.25
2989,3.648,2.25
2990,3.648,2.25
2991,3.648,2.25
2992,3.648,2.25
2993,3.648,2.25
2994,3.648,2.25
2995,3.648,2.25
2996,3.648,2.25
2997,3.647,2.25
2998,3.647,2.25
2999,3.647,2.25
3000,3.647,2.25
3001,3.646,2.25
3002,3.646,2.25
3003,3.646,2.25
3004,3.646,2.25
3005,3.646,2.25
3006,3.646,2.25
3007,3.646,2.25
3008,3.646,2.25
3009,3.646,2.25
3010,3.646,2.25
3011,3.646,2.25
3012,3.646,2.25
3013,3.645,2.25
3014,3.645,2.25
3015,3.645,2.25
3016,3.645,2.25
3017,3.645,2.25
3018,3.645,2.25
3019,3.645,2.25
3020,3.645,2.25
3021,3.643,2.25
3022,3.643,2.25
3023,3.643,2.25
3024,3.643,2.25
3025,3.643,2.25
3026,3.643,2.25
3027,3.643,2.25
3028,3.643,2.25
3029,3.643,2.25
3030,3.643,2.25
3031,3.643,2.25
3032,3.643,2.25
3033,3.643,2.25
3034,3.642,2.25
3035,3.643,2.25
3036,3.642,2.25
3037,3.642,2.25
3038,3.642,2.25
3039,3.642,2.25
3040,3.642,2.25
3041,3.642,2.25
3042,3.642,2.25
3043,3.641,2.25
3044,3.641,2.25
3045,3.641,2.25
3046,3.641,2.25
3047,3.641,2.25
3048,3.641,2.25
3049,3.641,2.25
3050,3.641,2.25
3051,3.641,2.25
3052,3.641,2.25
3053,3.64,2.25
3054,3.64,2.25
3055,3.64,2.25
3056,3.64,2.25
3057,3.64,2.25
3058,3.64,2.25
3059,3.64,2.25
3060,3.64,2.25
3061,3.638,2.25
3062,3.64,2.25
3063,3.638,2.25
3064,3.638,2.25
3065,3.638,2.25
3066,3.638,2.25
3067,3.638,2.25
3068,3.638,2.25
3069,3.638,2.25
3070,3.638,2.25
3071,3.638,2.25
3072,3.638,2.25
3073,3.638,2.25
3074,3.638,2.25
3075,3.638,2.25
3076,3.638,2.25
3077,3.638,2.25
3078,3.638,2.25
3079,3.638,2.25
3080,3.637,2.25
3081,3.638,2.25
3082,3.637,2.25
3083,3.637,2.25
3084,3.637,2.25
3085,3.637,2.25
3086,3.637,2.25
3087,3.636,2.25
3088,3.636,2.25
3089,3.636,2.25
3090,3.636,2.25
3091,3.636,2.25
3092,3.636,2.25
3093,3.636,2.25
3094,3.636,2.25
3095,3.636,2.25
3096,3.636,2.25
3097,3.635,2.25
3098,3.636,2.25
3099,3.635,2.25
3100,3.635,2.25
3101,3.635,2.25
3102,3.635,2.25
3103,3.635,2.25
3104,3.635,2.25
3105,3.635,2.25
3106,3.633,2.25
3107,3.633,2.25
3108,3.633,2.25
3109,3.633,2.25
3110,3.633,2.25
3111,3.633,2.25
3112,3.633,2.25
3113,3.633,2.25
3114,3.633,2.25
3115,3.633,2.25
3116,3.633,2.25
3117,3.633,2.25
3118,3.633,2.25
3119,3.633,2.25
3120,3.633,2.25
3121,3.633,2.25
3122,3.632,2.25
3123,3.633,2.25
3124,3.633,2.25
3125,3.632,2.25
3126,3.632,2.25
3127,3.632,2.25
3128,3.632,2.25
3129,3.632,2.25
3130,3.632,2.25
3131,3.632,2.25
3132,3.632,2.25
3133,3.632,2.25
3134,3.632,2.25
3135,3.632,2.25
3136,3.632,2.25
3137,3.632,2.25
3138,3.632,2.25
3139,3.632,2.25
3140,3.631,2.25
3141,3.631,2.25
3142,3.631,2.25
3143,3.631,2.25
3144,3.631,2.25
3145,3.631,2.25
3146,3.631,2.25
3147,3.631,2.25
3148,3.631,2.25
3149,3.631,2.25
3150,3.631,2.25
3151,3.631,2.25
3152,3.631,2.25
3153,3.631,2.25
3154,3.631,2.25
3155,3.631,2.25
3156,3.631,2.25
3157,3.631,2.25
3158,3.63,2.25
3159,3.63,2.25
3160,3.63,2.25
3161,3.63,2.25
3162,3.63,2.25
3163,3.63,2.25
3164,3.63,2.25
3165,3.63,2.25
3166,3.63,2.25
3167,3.63,2.25
3168,3.63,2.25
3169,3.63,2.25
3170,3.63,2.25
3171,3.628,2.25
3172,3.628,2.25
3173,3.628,2.25
3174,3.628,2.25
3175,3.628,2.25
3176,3.628,2.25
3177,3.628,2.25
3178,3.628,2.25
3179,3.628,2.25
3180,3.628,2.25
3181,3.628,2.25
3182,3.628,2.25
3183,3.628,2.25
3184,3.628,2.25
3185,3.628,2.25
3186,3.628,2.25
3187,3.628,2.25
3188,3.627,2.25
3189,3.628,2.25
3190,3.627,2.25
3191,3.627,2.25
3192,3.627,2.25
3193,3.627,2.25
3194,3.627,2.25
3195,3.627,2.25
3196,3.627,2.25
3197,3.627,2.25
3198,3.627,2.25
3199,3.626,2.25
3200,3.626,2.25
3201,3.626,2.25
3202,3.626,2.25
3203,3.626,2.25
3204,3.626,2.25
3205,3.626,2.25
3206,3.626,2.25
3207,3.626,2.25
3208,3.626,2.25
3209,3.626,2.25
3210,3.626,2.25
3211,3.626,2.25
3212,3.625,2.25
3213,3.626,2.25
3214,3.625,2.25
3215,3.626,2.25
3216,3.625,2.25
3217,3.626,2.25
3218,3.625,2.25
3219,3.625,2.25
3220,3.625,2.25
3221,3.625,2.25
3222,3.625,2.25
3223,3.625,2.25
3224,3.625,2.25
3225,3.625,2.25
3226,3.625,2.25
3227,3.623,2.25
3228,3.623,2.25
3229,3.623,2.25
3230,3.623,2.25
3231,3.623,2.25
3232,3.623,2.25
3233,3.623,2.25
3234,3.623,2.25
3235,3.623,2.25
3236,3.623,2.25
3237,3.623,2.25
3238,3.623,2.25
3239,3.623,2.25
3240,3.623,2.25
3241,3.623,2.25
3242,3.623,2.25
3243,3.623,2.25
3244,3.623,2.25
3245,3.622,2.25
3246,3.622,2.25
3247,3.622,2.25
3248,3.622,2.25
3249,3.622,2.25
3250,3.622,2.25
3251,3.622,2.25
3252,3.622,2.25
3253,3.622,2.25
3254,3.622,2.25
3255,3.621,2.25
3256,3.621,2.25
3257,3.621,2.25
3258,3.621,2.25
3259,3.621,2.25
3260,3.621,2.25
3261,3.621,2.25
3262,3.621,2.25
3263,3.621,2.25
3264,3.62,2.25
3265,3.621,2.25
3266,3.62,2.25
3267,3.621,2.25
3268,3.62,2.25
3269,3.62,2.25
3270,3.62,2.25
3271,3.62,2.25
3272,3.618,2.25
3273,3.618,2.25
3274,3.618,2.25
3275,3.618,2.25
3276,3.618,2.25
3277,3.618,2.25
3278,3.618,2.25
3279,3.618,2.25
3280,3.618,2.25
3281,3.617,2.25
3282,3.618,2.25
3283,3.617,2.25
3284,3.617,2.25
3285,3.616,2.25
3286,3.616,2.25
3287,3.616,2.25
3288,3.616,2.25
3289,3.616,2.25
3290,3.615,2.25
3291,3.615,2.25
3292,3.615,2.25
3293,3.615,2.25
3294,3.615,2.25
3295,3.615,2.25
3296,3.615,2.25
3297,3.615,2.25
3298,3.613,2.25
3299,3.613,2.25
3300,3.613,2.25
3301,3.613,2.25
3302,3.613,2.25
3303,3.613,2.25
3304,3.613,2.25
3305,3.613,2.25
3306,3.612,2.25
3307,3.612,2.25
3308,3.612,2.25
3309,3.612,2.25
3310,3.612,2.25
3311,3.612,2.25
3312,3.612,2.25
3313,3.611,2.25
3314,3.611,2.25
3315,3.611,2.25
3316,3.611,2.25
3317,3.611,2.25
3318,3.611,2.25
3319,3.61,2.25
3320,3.61,2.25
3321,3.61,2.25
3322,3.608,2.25
3323,3.61,2.25
3324,3.608,2.25
3325,3.608,2.25
3326,3.608,2.25
3327,3.608,2.25
3328,3.607,2.25
3329,3.608,2.25
3330,3.607,2.25
3331,3.607,2.25
3332,3.607,2.25
3333,3.606,2.25
3334,3.606,2.25
3335,3.606,2.25
3336,3.606,2.25
3337,3.606,2.25
3338,3.604,2.25
3339,3.606,2.25
3340,3.604,2.25
3341,3.604,2.25
3342,3.604,2.25
3343,3.603,2.25
3344,3.603,2.25
3345,3.603,2.25
3346,3.603,2.25
3347,3.603,2.25
3348,3.603,2.25
3349,3.603,2.25
3350,3.602,2.25
3351,3.602,2.25
3352,3.601,2.25
3353,3.601,2.25
3354,3.601,2.25
3355,3.601,2.25
3356,3.601,2.25
3357,3.599,2.25
3358,3.599,2.25
3359,3.599,2.25
3360,3.598,2.25
3361,3.598,2.25
3362,3.598,2.25
3363,3.598,2.25
3364,3.598,2.25
3365,3.598,2.25
3366,3.597,2.25
3367,3.597,2.25
3368,3.596,2.25
3369,3.596,2.25
3370,3.596,2.25
3371,3.594,2.25
3372,3.594,2.25
3373,3.593,2.25
3374,3.593,2.25
3375,3.593,2.25
3376,3.593,2.25
3377,3.592,2.25
3378,3.592,2.25
3379,3.592,2.25
3380,3.592,2.25
3381,3.591,2.25
3382,3.591,2.25
3383,3.589,2.25
3384,3.589,2.25
3385,3.589,2.25
3386,3.589,2.25
3387,3.588,2.25
3388,3.588,2.25
3389,3.588,2.25
3390,3.587,2.25
3391,3.586,2.25
3392,3.586,2.25
3393,3.586,2.25
3394,3.586,2.25
3395,3.584,2.25
3396,3.584,2.25
3397,3.583,2.25
3398,3.583,2.25
3399,3.583,2.25
3400,3.583,2.25
3401,3.582,2.25
3402,3.582,2.25
3403,3.581,2.25
3404,3.581,2.25
3405,3.581,2.25
3406,3.579,2.25
3407,3.579,2.25
3408,3.578,2.25
3409,3.578,2.25
3410,3.578,2.25
3411,3.578,2.25
3412,3.577,2.25
3413,3.576,2.25
3414,3.574,2.25
3415,3.574,2.25
3416,3.573,2.25
3417,3.573,2.25
3418,3.573,2.25
3419,3.572,2.25
3420,3.572,2.25
3421,3.571,2.25
3422,3.571,2.25
3423,3.569,2.25
3424,3.569,2.25
3425,3.568,2.25
3426,3.568,2.25
3427,3.568,2.25
3428,3.567,2.25
3429,3.567,2.25
3430,3.566,2.25
3431,3.566,2.25
3432,3.564,2.25
3433,3.564,2.25
3434,3.563,2.25
3435,3.563,2.25
3436,3.563,2.25
3437,3.562,2.25
3438,3.561,2.25
3439,3.561,2.25
3440,3.561,2.25
3441,3.559,2.25
3442,3.558,2.25
3443,3.558,2.25
3444,3.557,2.25
3445,3.557,2.25
3446,3.555,2.25
3447,3.554,2.25
3448,3.553,2.25
3449,3.553,2.25
3450,3.553,2.25
3451,3.552,2.25
3452,3.55,2.25
3453,3.55,2.25
3454,3.549,2.25
3455,3.549,2.25
3456,3.548,2.25
3457,3.548,2.25
3458,3.547,2.25
3459,3.545,2.25
3460,3.545,2.25
3461,3.545,2.25
3462,3.544,2.25
3463,3.543,2.25
3464,3.543,2.25
3465,3.542,2.25
3466,3.54,2.25
3467,3.54,2.25
3468,3.539,2.25
3469,3.538,2.25
3470,3.538,2.25
3471,3.537,2.25
3472,3.535,2.25
3473,3.534,2.25
3474,3.533,2.25
3475,3.533,2.25
3476,3.532,2.25
3477,3.53,2.25
3478,3.529,2.25
3479,3.529,2.25
3480,3.528,2.25
3481,3.528,2.25
3482,3.527,2.25
3483,3.525,2.25
3484,3.524,2.25
3485,3.523,2.25
3486,3.523,2.25
3487,3.522,2.25
3488,3.52,2.25
3489,3.519,2.25
3490,3.519,2.25
3491,3.518,2.25
3492,3.518,2.25
3493,3.517,2.25
3494,3.515,2.25
3495,3.514,2.25
3496,3.513,2.25
3497,3.513,2.25
3498,3.512,2.25
3499,3.51,2.25
3500,3.509,2.25
3501,3.508,2.25
3502,3.508,2.25
3503,3.506,2.25
3504,3.505,2.25
3505,3.504,2.25
3506,3.503,2.25
3507,3.501,2.25
3508,3.5,2.25
3509,3.5,2.25
3510,3.499,2.25
3511,3.498,2.25
3512,3.496,2.25
3513,3.494,2.25
3514,3.493,2.25
3515,3.493,2.25
3516,3.491,2.25
3517,3.49,2.25
3518,3.489,2.25
3519,3.488,2.25
3520,3.486,2.25
3521,3.485,2.25
3522,3.484,2.25
3523,3.483,2.25
3524,3.483,2.25
3525,3.481,2.25
3526,3.48,2.25
3527,3.479,2.25
3528,3.478,2.25
3529,3.476,2.25
3530,3.474,2.25
3531,3.473,2.25
3532,3.471,2.25
3533,3.47,2.25
3534,3.469,2.25
3535,3.468,2.25
3536,3.466,2.25
3537,3.465,2.25
3538,3.464,2.25
3539,3.463,2.25
3540,3.461,2.25
3541,3.46,2.25
3542,3.459,2.25
3543,3.456,2.25
3544,3.455,2.25
3545,3.454,2.25
3546,3.451,2.25
3547,3.451,2.25
3548,3.449,2.25
3549,3.447,2.25
3550,3.446,2.25
3551,3.444,2.25
3552,3.442,2.25
3553,3.442,2.25
3554,3.441,2.25
3555,3.44,2.25
3556,3.437,2.25
3557,3.436,2.25
3558,3.435,2.25
3559,3.432,2.25
3560,3.43,2.25
3561,3.43,2.25
3562,3.427,2.25
3563,3.426,2.25
3564,3.425,2.25
3565,3.422,2.25
3566,3.421,2.25
3567,3.42,2.25
3568,3.419,2.25
3569,3.416,2.25
3570,3.414,2.25
3571,3.411,2.25
3572,3.41,2.25
3573,3.408,2.25
3574,3.406,2.25
3575,3.405,2.25
3576,3.402,2.25
3577,3.401,2.25
3578,3.4,2.25
3579,3.397,2.25
3580,3.396,2.25
3581,3.393,2.25
3582,3.391,2.25
3583,3.39,2.25
3584,3.387,2.25
3585,3.385,2.25
3586,3.383,2.25
3587,3.382,2.25
3588,3.38,2.25
3589,3.377,2.25
3590,3.376,2.25
3591,3.372,2.25
3592,3.372,2.25
3593,3.368,2.25
3594,3.366,2.25
3595,3.365,2.25
3596,3.362,2.25
3597,3.36,2.25
3598,3.357,2.25
3599,3.356,2.25
3600,3.352,2.25
3601,3.351,2.25
3602,3.348,2.25
3603,3.346,2.25
3604,3.343,2.25
3605,3.341,2.25
3606,3.338,2.25
3607,3.336,2.25
3608,3.332,2.25
3609,3.329,2.25
3610,3.327,2.25
3611,3.324,2.25
3612,3.322,2.25
3613,3.319,2.25
3614,3.317,2.25
3615,3.313,2.25
3616,3.311,2.25
3617,3.307,2.25
3618,3.304,2.25
3619,3.302,2.25
3620,3.298,2.25
3621,3.294,2.25
3622,3.292,2.25
3623,3.288,2.25
3624,3.284,2.25
3625,3.282,2.25
3626,3.278,2.25
3627,3.277,2.25
3628,3.273,2.25
3629,3.269,2.25
3630,3.265,2.25
3631,3.263,2.25
3632,3.259,2.25
3633,3.255,2.25
3634,3.25,2.25
3635,3.246,2.25
3636,3.243,2.25
3637,3.238,2.25
3638,3.235,2.25
3639,3.23,2.25
3640,3.226,2.25
3641,3.221,2.25
3642,3.216,2.25
3643,3.211,2.25
3644,3.206,2.25
3645,3.202,2.25
3646,3.197,2.25
3647,3.192,2.25
3648,3.187,2.25
3649,3.182,2.25
3650,3.177,2.25
3651,3.171,2.25
3652,3.165,2.25
3653,3.162,2.25
3654,3.157,2.25
3655,3.15,2.25
3656,3.143,2.25
3657,3.137,2.25
3658,3.13,2.25
3659,3.123,2.25
3660,3.116,2.25
3661,3.107,2.25
3662,3.099,2.25
3663,3.091,2.25
3664,3.082,2.25
3665,3.072,2.25
3666,3.062,2.25
3667,3.05,2.25
3668,3.039,2.25
3669,3.028,2.25
3670,3.014,2.25
3671,3,2.25
3672,2.985,2.25
