mission,N_laps,position,velocity,acceleration,time,throttle,thrust,loadfactor,AOA,climb_pitch_angle,bank_angle,phase,battery_SoC,battery_voltage,Amps,motor_input_power
0,4,[-174.31085557   11.71895601   76.41937156],[-13.61119467  20.96986837   0.        ],[-20.86644184 -13.54406222   0.        ],121.79999999999735,0.7028957432494302,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.41054323345924,22.854,30.082223674633997,0
0,4,[-175.56548379   13.88014842   76.41937156],[-11.46066158  22.21830858   0.        ],[-22.10872455 -11.40413588   0.        ],121.89999999999735,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.372310604171055,22.854,30.082223674633997,0
0,4,[-176.59920713   16.15528813   76.41937156],[-9.19674321 23.24693344  0.        ],[-23.13227608  -9.15138349   0.        ],121.99999999999734,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.334077974882874,22.854,30.082223674633997,0
0,4,[-177.40179852   18.52186618   76.41937156],[-6.84183748 24.04556633  0.        ],[-23.92696999  -6.80809251   0.        ],122.09999999999734,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.295845345594685,22.854,30.082223674633997,0
0,4,[-177.96531757   20.956469     76.41937156],[-4.41924248 24.60630602  0.        ],[-24.48494403  -4.39744611   0.        ],122.19999999999733,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.2576127163065,22.854,30.082223674633997,0
0,4,[-178.28418915   23.43501001   76.41937156],[-1.95292601 24.92360488  0.        ],[-24.80067792  -1.94329388   0.        ],122.29999999999733,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.219380087018315,22.854,30.082223674633997,0
0,4,[-178.35525852   25.93296793   76.41937156],[ 0.53271161 24.99432372  0.        ],[-24.87104797   0.53008419   0.        ],122.39999999999732,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.181147457730134,22.854,30.082223674633997,0
0,4,[-178.17782257   28.42562938   76.41937156],[ 3.01307888 24.81776291  0.        ],[-24.69535798   2.99821792   0.        ],122.49999999999731,0.7030245844372351,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.14291482844196,22.85191714781799,30.082223674633997,0
0,4,[-177.75363673   30.88833338   76.41937156],[ 5.46363645 24.39566922  0.        ],[-24.27534612   5.43668898   0.        ],122.59999999999731,0.7030886620496398,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.10468568357293,22.848,30.082223674633997,0
0,4,[-177.08689768   33.29671534   76.41937156],[ 7.86013991 23.73221862  0.        ],[-23.61516776   7.82137252   0.        ],122.6999999999973,0.7032092022377702,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.06646309173009,22.848,30.082223674633997,0
0,4,[-176.18420173   35.62694808   76.41937156],[10.1788796  22.83397491  0.        ],[-22.72135432  10.12867584   0.        ],122.7999999999973,0.7032092022377702,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,59.02824049988724,22.848,30.082223674633997,0
0,4,[-175.05447967   37.85597762   76.41937156],[12.39691523 21.7098248   0.        ],[-21.60274869  12.33577178   0.        ],122.89999999999729,0.7032092022377702,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.9900179080444,22.848,30.082223674633997,0
0,4,[-173.70890831   39.96175119   76.41937156],[14.49230281 20.37089     0.        ],[-20.27041772  14.42082459   0.        ],122.99999999999729,0.7032092022377702,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.95179531620156,22.84219543468793,30.082223674633997,0
0,4,[-172.16079997   41.92343547   76.41937156],[16.44431176 18.83041717  0.        ],[-18.73754273  16.36320595   0.        ],123.09999999999728,0.7033878988851264,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.91358243485989,22.84578409507226,30.082223674633997,0
0,4,[-170.42547077   43.72162266   76.41937156],[18.23363002 17.10364687  0.        ],[-17.01928912  18.14369903   0.        ],123.19999999999727,0.7032774093402265,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.875363550021135,22.842,30.082223674633997,0
0,4,[-168.52008906   45.33852252   76.41937156],[19.84255509 15.20766279  0.        ],[-15.13265631  19.74468863   0.        ],123.29999999999727,0.7033939170269053,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.837150995623624,22.842,30.082223674633997,0
0,4,[-166.46350561   46.75813836   76.41937156],[21.25516917 13.16122272  0.        ],[-13.09630959  21.15033549   0.        ],123.39999999999726,0.7033939170269053,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.79893844122611,22.842,30.082223674633997,0
0,4,[-164.27606709   47.96642531   76.41937156],[22.45749667 10.98457297  0.        ],[-10.93039541  22.34673293   0.        ],123.49999999999726,0.7033939170269053,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.7607258868286,22.837693929782844,30.082223674633997,0
0,4,[-161.97941478   48.95142925   76.41937156],[23.43764243  8.69924809  0.        ],[-8.6563421  23.32204446  0.        ],123.59999999999725,0.7035265426591758,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.722520536088496,22.836,30.082223674633997,0
0,4,[-159.59627045   49.70340513   76.41937156],[24.18590945  6.32785779  0.        ],[-6.29664785 24.06662092  0.        ],123.69999999999725,0.7035787288810901,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.68431801913631,22.836,30.082223674633997,0
0,4,[-157.15021158   50.21491331   76.41937156],[24.6948948   3.89386325  0.        ],[-3.87465813 24.57309587  0.        ],123.79999999999724,0.7035787288810901,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.64611550218414,22.836,30.082223674633997,0
0,4,[-154.66543809   50.48089323   76.41937156],[24.95956286  1.42134503  0.        ],[-1.41433475 24.83645856  0.        ],123.89999999999723,0.7035787288810901,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.60791298523197,22.836,30.082223674633997,0
0,4,[-152.16653292   50.49871343   76.41937156],[24.97729517 -1.06523516  0.        ],[ 1.05998126 24.85410341  0.        ],123.99999999999723,0.7035787288810901,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,25,58.5697104682798,22.836,30.082223674633997,0
0,4,[-149.66657342   50.49871343   76.41937156],[24.99959491  0.          0.        ],[-0.00405093  0.          0.        ],124.09999999999722,0.5908162908649782,1.4698783735805923,0.9999675928517214,2.9741021738787876,,,26,58.54422914551962,22.836,20.06503528961235,0
0,4,[-147.16661375   50.49871343   76.41937156],[24.99959672  0.          0.        ],[-0.00403279  0.          0.        ],124.19999999999722,0.5908132913881271,1.4698872497617417,0.9999677379484954,2.9741021738787876,,,26,58.51874785176467,22.833763538974978,20.0650124497014,0
0,4,[-144.66665408   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.29999999999721,0.590871172235197,1.4698872100190654,0.9999677372988317,2.9741021738787876,,,26,58.49326905340978,22.823999999999998,20.065012551941383,0
0,4,[-142.16669441   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.3999999999972,0.5911239321522221,1.4698872101970113,0.9999677373017406,2.9741021738787876,,,26,58.46780114959069,22.823999999999998,20.0650125514836,0
0,4,[-139.66673474   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.4999999999972,0.5911239321524915,1.4698872101962144,0.9999677373017274,2.9741021738787876,,,26,58.44233324577159,22.823999999999998,20.06501255148565,0
0,4,[-137.16677507   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.5999999999972,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.41686534195249,22.823999999999998,20.065012551485648,0
0,4,[-134.6668154    50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.69999999999719,0.5911239321524904,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.39139743813339,22.823999999999998,20.065012551485648,0
0,4,[-132.16685572   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.79999999999718,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.36592953431429,22.823999999999998,20.065012551485648,0
0,4,[-129.66689605   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.89999999999718,0.5911239321524904,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.34046163049519,22.823999999999998,20.065012551485648,0
0,4,[-127.16693638   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],124.99999999999717,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.31499372667609,22.823999999999998,20.065012551485648,0
0,4,[-124.66697671   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.09999999999717,0.5911239321524904,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.289525822857,22.823999999999998,20.065012551485648,0
0,4,[-122.16701704   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.19999999999716,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.264057919037896,22.823999999999998,20.065012551485648,0
0,4,[-119.66705737   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.29999999999715,0.5911239321524904,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.2385900152188,22.823999999999998,20.065012551485648,0
0,4,[-117.1670977    50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.39999999999715,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.2131221113997,22.823999999999998,20.065012551485648,0
0,4,[-114.66713803   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.49999999999714,0.5911239321524904,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.18765420758061,22.823999999999998,20.065012551485648,0
0,4,[-112.16717835   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.59999999999714,0.5911239321524904,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.16218630376151,22.819969040748425,20.065012551485648,0
0,4,[-109.66721868   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.69999999999713,0.5912283493179511,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.13672289784297,22.817999999999998,20.065012551485648,0
0,4,[-107.16725901   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.79999999999713,0.5912793683692016,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.11126168905641,22.817999999999998,20.065012551485648,0
0,4,[-104.66729934   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.89999999999712,0.5912793683692016,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.08580048026987,22.817999999999998,20.065012551485648,0
0,4,[-102.16733967   50.49871343   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],125.99999999999712,0.5912793683692016,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.06033927148331,22.817999999999998,20.065012551485648,0
0,4,[-99.66738     50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.09999999999711,0.5912793683692016,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,58.03487806269676,22.817999999999998,20.065012551485648,0
0,4,[-97.16742033  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.1999999999971,0.5912793683692016,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,58.00941685391021,22.817999999999998,20.065012551485648,0
0,4,[-94.66746065  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.2999999999971,0.5912793683692016,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,57.98395564512365,22.817999999999998,20.065012551485648,0
0,4,[-92.16750098  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.39999999999709,0.5912793683692016,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,57.95849443633709,22.817999999999998,20.065012551485648,0
0,4,[-89.66754131  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.49999999999709,0.5912793683692016,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,57.93303322755053,22.813811447516684,20.065012551485648,0
0,4,[-87.16758164  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.59999999999708,0.5913879256206899,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,57.907576692513175,22.812,20.065012551485648,0
0,4,[-84.66762197  50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.69999999999708,0.5914348863514133,1.469887210196218,0.9999677373017274,2.9741021738787876,,,26,57.88212217875917,22.812,20.065012551485648,0
0,4,[-82.1676623   50.49871343  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],126.79999999999707,0.5914348863514133,1.4698872101962182,0.9999677373017277,2.974102173878787,,,26,57.856667665005155,22.812,20.065012551485648,0
